Order_ID,Date,Time,Order_Type,Product_Id,Price,Quantity,Item_Subtotal,Order_Subtotal,Delivery_Charge,Order_Total
a1305,2024-11-11,23:47,Dine-in,115,159,1,159,159,0,159
a1306,2024-11-11,23:57,Delivery,146,249,1,249,249,0,249
a1307,2024-11-11,00:10,Dine-in,188,69,4,276,276,0,276
a1308,2024-11-11,00:18,Takeaway,276,59,1,59,59,0,59
a1309,2024-11-11,00:24,Dine-in,178,49,3,147,147,0,147
a1310,2024-11-11,00:30,Dine-in,194,49,2,98,267,0,267
a1310,2024-11-11,00:30,Dine-in,123,169,1,169,267,0,267
a1311,2024-11-11,00:35,Delivery,158,219,1,219,219,0,219
a1312,2024-11-11,00:41,Delivery,101,69,3,207,207,0,207
a1313,2024-11-11,00:47,Delivery,119,139,2,278,278,0,278
a1314,2024-11-12,13:00,Delivery,274,89,1,89,89,20,109
a1315,2024-11-12,13:05,Delivery,182,79,2,158,297,0,297
a1315,2024-11-12,13:05,Delivery,119,139,1,139,297,0,297
a1316,2024-11-12,13:11,Dine-in,277,59,3,177,177,0,177
a1317,2024-11-12,13:25,Dine-in,229,149,1,149,149,0,149
a1318,2024-11-12,13:32,Takeaway,109,109,2,218,277,0,277
a1318,2024-11-12,13:32,Takeaway,265,59,1,59,277,0,277
a1319,2024-11-12,13:39,Delivery,107,99,2,198,198,10,208
a1320,2024-11-12,13:50,Delivery,204,99,3,297,297,0,297
a1321,2024-11-12,13:59,Takeaway,128,119,1,119,119,0,119
a1322,2024-11-12,14:04,Dine-in,189,69,2,138,138,0,138
a1323,2024-11-12,14:16,Dine-in,185,89,3,267,267,0,267
a1324,2024-11-12,14:31,Dine-in,169,269,1,269,269,0,269
a1325,2024-11-12,14:40,Takeaway,138,189,1,189,189,0,189
a1326,2024-11-12,14:48,Delivery,135,159,1,159,277,0,277
a1326,2024-11-12,14:48,Delivery,187,59,2,118,277,0,277
a1327,2024-11-12,14:58,Delivery,184,89,2,178,178,10,188
a1328,2024-11-12,15:09,Takeaway,106,99,3,297,297,0,297
a1329,2024-11-12,15:18,Takeaway,121,159,2,318,318,0,318
a1330,2024-11-12,15:28,Takeaway,110,119,2,238,238,0,238
a1331,2024-11-12,15:42,Delivery,157,199,1,199,199,10,209
a1332,2024-11-12,15:56,Delivery,154,189,1,189,189,10,199
a1333,2024-11-12,16:07,Takeaway,217,99,2,198,198,0,198
a1334,2024-11-12,16:16,Dine-in,153,189,1,189,189,0,189
a1335,2024-11-12,16:22,Dine-in,134,159,2,318,318,0,318
a1336,2024-11-12,16:32,Delivery,186,49,4,196,196,10,206
a1337,2024-11-12,16:46,Dine-in,101,69,1,69,327,0,327
a1337,2024-11-12,16:46,Dine-in,130,129,2,258,327,0,327
a1338,2024-11-12,16:52,Dine-in,125,189,1,189,189,0,189
a1339,2024-11-12,17:02,Dine-in,266,59,1,59,257,0,257
a1339,2024-11-12,17:02,Dine-in,106,99,2,198,257,0,257
a1340,2024-11-12,17:09,Delivery,187,59,1,59,148,10,158
a1340,2024-11-12,17:09,Delivery,105,89,1,89,148,10,158
a1341,2024-11-12,17:24,Takeaway,117,119,2,238,238,0,238
a1342,2024-11-12,17:29,Delivery,264,49,4,196,196,10,206
a1343,2024-11-12,17:34,Dine-in,104,79,2,158,158,0,158
a1344,2024-11-12,17:43,Dine-in,240,49,1,49,248,0,248
a1344,2024-11-12,17:43,Dine-in,155,199,1,199,248,0,248
a1345,2024-11-12,17:50,Dine-in,115,159,1,159,288,0,288
a1345,2024-11-12,17:50,Dine-in,130,129,1,129,288,0,288
a1346,2024-11-12,17:58,Takeaway,119,139,1,139,139,0,139
a1347,2024-11-12,18:09,Delivery,177,49,2,98,196,10,206
a1347,2024-11-12,18:09,Delivery,205,49,2,98,196,10,206
a1348,2024-11-12,18:20,Dine-in,144,209,1,209,347,0,347
a1348,2024-11-12,18:20,Dine-in,202,69,2,138,347,0,347
a1349,2024-11-12,18:28,Delivery,232,99,1,99,99,20,119
a1350,2024-11-12,18:41,Delivery,168,259,1,259,259,0,259
a1351,2024-11-12,18:56,Dine-in,225,139,2,278,278,0,278
a1352,2024-11-12,19:06,Dine-in,157,199,1,199,199,0,199
a1353,2024-11-12,19:21,Delivery,186,49,1,49,148,10,158
a1353,2024-11-12,19:21,Delivery,106,99,1,99,148,10,158
a1354,2024-11-12,19:35,Delivery,283,59,4,236,285,0,285
a1354,2024-11-12,19:35,Delivery,177,49,1,49,285,0,285
a1355,2024-11-12,19:45,Delivery,109,109,2,218,347,0,347
a1355,2024-11-12,19:45,Delivery,131,129,1,129,347,0,347
a1356,2024-11-12,19:54,Takeaway,111,129,1,129,129,0,129
a1357,2024-11-12,20:03,Dine-in,166,299,1,299,299,0,299
a1358,2024-11-12,20:17,Delivery,185,89,1,89,89,20,109
a1359,2024-11-12,20:30,Delivery,180,59,4,236,236,0,236
a1360,2024-11-12,20:45,Takeaway,131,129,1,129,129,0,129
a1361,2024-11-12,20:53,Delivery,176,49,5,245,245,0,245
a1362,2024-11-12,21:06,Takeaway,249,79,2,158,158,0,158
a1363,2024-11-12,21:12,Takeaway,112,139,2,278,278,0,278
a1364,2024-11-12,21:27,Dine-in,277,59,1,59,128,0,128
a1364,2024-11-12,21:27,Dine-in,189,69,1,69,128,0,128
a1365,2024-11-12,21:41,Delivery,110,119,1,119,119,10,129
a1366,2024-11-12,21:56,Dine-in,273,59,3,177,177,0,177
a1367,2024-11-12,22:06,Takeaway,190,79,1,79,79,0,79
a1368,2024-11-12,22:17,Dine-in,129,119,2,238,238,0,238
a1369,2024-11-12,22:23,Delivery,189,69,2,138,163,10,173
a1369,2024-11-12,22:23,Delivery,252,25,1,25,163,10,173
a1370,2024-11-12,22:33,Takeaway,134,159,2,318,318,0,318
a1371,2024-11-12,22:44,Takeaway,109,109,1,109,307,0,307
a1371,2024-11-12,22:44,Takeaway,246,99,2,198,307,0,307
a1372,2024-11-12,22:51,Delivery,146,249,1,249,249,0,249
a1373,2024-11-12,22:56,Dine-in,104,79,2,158,158,0,158
a1374,2024-11-12,23:08,Delivery,126,109,1,109,109,10,119
a1375,2024-11-12,23:21,Dine-in,121,159,1,159,317,0,317
a1375,2024-11-12,23:21,Dine-in,102,79,2,158,317,0,317
a1376,2024-11-12,23:34,Delivery,182,79,4,316,316,0,316
a1377,2024-11-12,23:44,Delivery,101,69,4,276,276,0,276
a1378,2024-11-12,23:54,Delivery,117,119,1,119,119,10,129
a1379,2024-11-12,23:59,Delivery,222,139,1,139,139,10,149
a1380,2024-11-12,00:11,Dine-in,154,189,1,189,189,0,189
a1381,2024-11-12,00:18,Takeaway,190,79,3,237,237,0,237
a1382,2024-11-13,13:00,Takeaway,184,89,1,89,89,0,89
a1383,2024-11-13,13:05,Takeaway,133,149,1,149,307,0,307
a1383,2024-11-13,13:05,Takeaway,288,79,2,158,307,0,307
a1384,2024-11-13,13:10,Dine-in,165,289,1,289,289,0,289
a1385,2024-11-13,13:24,Dine-in,187,59,2,118,118,0,118
a1386,2024-11-13,13:38,Delivery,142,189,1,189,189,10,199
a1387,2024-11-13,13:44,Dine-in,210,119,2,238,238,0,238
a1388,2024-11-13,13:54,Takeaway,216,99,3,297,297,0,297
a1389,2024-11-13,14:07,Takeaway,182,79,2,158,316,0,316
a1389,2024-11-13,14:07,Takeaway,104,79,2,158,316,0,316
a1390,2024-11-13,14:12,Takeaway,171,299,1,299,299,0,299
a1391,2024-11-13,14:17,Takeaway,154,189,1,189,189,0,189
a1392,2024-11-13,14:29,Delivery,114,149,2,298,298,0,298
a1393,2024-11-13,14:42,Dine-in,227,139,2,278,278,0,278
a1394,2024-11-13,14:54,Dine-in,190,79,4,316,316,0,316
a1395,2024-11-13,15:09,Dine-in,111,129,2,258,258,0,258
a1396,2024-11-13,15:17,Takeaway,246,99,3,297,297,0,297
a1397,2024-11-13,15:23,Dine-in,130,129,2,258,258,0,258
a1398,2024-11-13,15:33,Takeaway,165,289,1,289,289,0,289
a1399,2024-11-13,15:44,Dine-in,291,99,2,198,198,0,198
a1400,2024-11-13,15:59,Dine-in,216,99,3,297,297,0,297
a1401,2024-11-13,16:07,Dine-in,147,249,1,249,249,0,249
a1402,2024-11-13,16:14,Delivery,183,89,2,178,178,10,188
a1403,2024-11-13,16:22,Takeaway,132,129,2,258,347,0,347
a1403,2024-11-13,16:22,Takeaway,183,89,1,89,347,0,347
a1404,2024-11-13,16:34,Dine-in,101,69,1,69,69,0,69
a1405,2024-11-13,16:39,Delivery,187,59,4,236,236,0,236
a1406,2024-11-13,16:45,Takeaway,215,79,2,158,158,0,158
a1407,2024-11-13,16:58,Delivery,109,109,1,109,109,10,119
a1408,2024-11-13,17:05,Delivery,187,59,1,59,59,20,79
a1409,2024-11-13,17:13,Dine-in,115,159,2,318,318,0,318
a1410,2024-11-13,17:19,Takeaway,104,79,1,79,178,0,178
a1410,2024-11-13,17:19,Takeaway,107,99,1,99,178,0,178
a1411,2024-11-13,17:32,Dine-in,279,59,3,177,177,0,177
a1412,2024-11-13,17:37,Takeaway,110,119,1,119,119,0,119
a1413,2024-11-13,17:44,Takeaway,105,89,2,178,178,0,178
a1414,2024-11-13,17:49,Dine-in,132,129,1,129,188,0,188
a1414,2024-11-13,17:49,Dine-in,273,59,1,59,188,0,188
a1415,2024-11-13,18:02,Takeaway,123,169,2,338,338,0,338
a1416,2024-11-13,18:08,Dine-in,104,79,1,79,337,0,337
a1416,2024-11-13,18:08,Dine-in,111,129,2,258,337,0,337
a1417,2024-11-13,18:23,Takeaway,125,189,1,189,288,0,288
a1417,2024-11-13,18:23,Takeaway,204,99,1,99,288,0,288
a1418,2024-11-13,18:35,Delivery,106,99,2,198,198,10,208
a1419,2024-11-13,18:46,Dine-in,117,119,1,119,119,0,119
a1420,2024-11-13,18:56,Dine-in,117,119,1,119,119,0,119
a1421,2024-11-13,19:08,Takeaway,174,339,1,339,339,0,339
a1422,2024-11-13,19:14,Delivery,126,109,2,218,218,0,218
a1423,2024-11-13,19:28,Takeaway,238,49,4,196,196,0,196
a1424,2024-11-13,19:36,Dine-in,133,149,2,298,298,0,298
a1425,2024-11-13,19:50,Dine-in,127,119,2,238,238,0,238
a1426,2024-11-13,19:55,Delivery,186,49,1,49,49,20,69
a1427,2024-11-13,20:03,Delivery,115,159,2,318,318,0,318
a1428,2024-11-13,20:11,Takeaway,196,59,1,59,338,0,338
a1428,2024-11-13,20:11,Takeaway,150,279,1,279,338,0,338
a1429,2024-11-13,20:22,Takeaway,132,129,1,129,129,0,129
a1430,2024-11-13,20:36,Takeaway,179,59,1,59,59,0,59
a1431,2024-11-13,20:47,Dine-in,246,99,1,99,99,0,99
a1432,2024-11-13,20:52,Delivery,106,99,3,297,297,0,297
a1433,2024-11-13,21:00,Takeaway,187,59,3,177,296,0,296
a1433,2024-11-13,21:00,Takeaway,110,119,1,119,296,0,296
a1434,2024-11-13,21:07,Dine-in,101,69,3,207,207,0,207
a1435,2024-11-13,21:21,Dine-in,147,249,1,249,249,0,249
a1436,2024-11-13,21:28,Delivery,182,79,2,158,158,10,168
a1437,2024-11-13,21:41,Dine-in,156,199,1,199,199,0,199
a1438,2024-11-13,21:53,Dine-in,117,119,2,238,238,0,238
a1439,2024-11-13,22:05,Takeaway,187,59,3,177,177,0,177
a1440,2024-11-13,22:15,Dine-in,177,49,1,49,327,0,327
a1440,2024-11-13,22:15,Dine-in,120,139,2,278,327,0,327
a1441,2024-11-13,22:22,Takeaway,109,109,2,218,218,0,218
a1442,2024-11-13,22:37,Delivery,150,279,1,279,279,0,279
a1443,2024-11-13,22:43,Delivery,273,59,4,236,236,0,236
a1444,2024-11-14,13:00,Dine-in,171,299,1,299,299,0,299
a1445,2024-11-14,13:07,Takeaway,128,119,2,238,238,0,238
a1446,2024-11-14,13:20,Dine-in,171,299,1,299,299,0,299
a1447,2024-11-14,13:32,Delivery,119,139,2,278,278,0,278
a1448,2024-11-14,13:37,Delivery,162,249,1,249,249,0,249
a1449,2024-11-14,13:50,Takeaway,175,349,1,349,349,0,349
a1450,2024-11-14,13:56,Delivery,157,199,1,199,199,10,209
a1451,2024-11-14,14:08,Dine-in,111,129,2,258,258,0,258
a1452,2024-11-14,14:15,Takeaway,188,69,2,138,138,0,138
a1453,2024-11-14,14:26,Delivery,208,69,2,138,138,10,148
a1454,2024-11-14,14:37,Dine-in,187,59,1,59,128,0,128
a1454,2024-11-14,14:37,Dine-in,189,69,1,69,128,0,128
a1455,2024-11-14,14:48,Dine-in,172,299,1,299,299,0,299
a1456,2024-11-14,14:57,Delivery,111,129,2,258,258,0,258
a1457,2024-11-14,15:11,Takeaway,149,269,1,269,269,0,269
a1458,2024-11-14,15:20,Delivery,162,249,1,249,249,0,249
a1459,2024-11-14,15:33,Takeaway,111,129,2,258,258,0,258
a1460,2024-11-14,15:45,Delivery,111,129,2,258,258,0,258
a1461,2024-11-14,15:51,Delivery,181,59,4,236,335,0,335
a1461,2024-11-14,15:51,Delivery,232,99,1,99,335,0,335
a1462,2024-11-14,15:57,Delivery,269,25,3,75,311,0,311
a1462,2024-11-14,15:57,Delivery,180,59,4,236,311,0,311
a1463,2024-11-14,16:11,Dine-in,132,129,1,129,129,0,129
a1464,2024-11-14,16:25,Takeaway,171,299,1,299,299,0,299
a1465,2024-11-14,16:34,Delivery,216,99,3,297,297,0,297
a1467,2024-11-14,16:58,Delivery,258,69,2,138,138,10,148
a1468,2024-11-14,17:09,Dine-in,190,79,2,158,337,0,337
a1468,2024-11-14,17:09,Dine-in,151,179,1,179,337,0,337
a1469,2024-11-14,17:15,Dine-in,152,189,1,189,189,0,189
a1470,2024-11-14,17:23,Delivery,181,59,2,118,314,0,314
a1470,2024-11-14,17:23,Delivery,242,49,4,196,314,0,314
a1471,2024-11-14,17:29,Dine-in,131,129,2,258,258,0,258
a1472,2024-11-14,17:34,Dine-in,107,99,3,297,297,0,297
a1473,2024-11-14,17:39,Takeaway,179,59,2,118,336,0,336
a1473,2024-11-14,17:39,Takeaway,126,109,2,218,336,0,336
a1474,2024-11-14,17:53,Takeaway,190,79,4,316,316,0,316
a1475,2024-11-14,18:00,Takeaway,115,159,1,159,159,0,159
a1476,2024-11-14,18:13,Dine-in,269,25,1,25,25,0,25
a1477,2024-11-14,18:21,Delivery,138,189,1,189,189,10,199
a1478,2024-11-14,18:32,Dine-in,196,59,4,236,236,0,236
a1479,2024-11-14,18:40,Dine-in,187,59,2,118,118,0,118
a1480,2024-11-14,18:45,Takeaway,179,59,3,177,177,0,177
a1481,2024-11-14,18:57,Dine-in,214,99,3,297,297,0,297
a1482,2024-11-14,19:04,Delivery,131,129,1,129,129,10,139
a1483,2024-11-14,19:09,Delivery,115,159,1,159,159,10,169
a1484,2024-11-14,19:23,Delivery,150,279,1,279,279,0,279
a1485,2024-11-14,19:31,Dine-in,119,139,2,278,278,0,278
a1486,2024-11-14,19:43,Dine-in,218,119,2,238,238,0,238
a1487,2024-11-14,19:56,Delivery,191,89,1,89,89,20,109
a1488,2024-11-14,20:11,Takeaway,176,49,2,98,316,0,316
a1488,2024-11-14,20:11,Takeaway,126,109,2,218,316,0,316
a1489,2024-11-14,20:24,Delivery,164,269,1,269,269,0,269
a1490,2024-11-14,20:33,Delivery,139,199,1,199,199,10,209
a1491,2024-11-14,20:48,Takeaway,183,89,1,89,308,0,308
a1491,2024-11-14,20:48,Takeaway,158,219,1,219,308,0,308
a1493,2024-11-14,21:01,Dine-in,121,159,2,318,318,0,318
a1494,2024-11-14,21:10,Dine-in,184,89,3,267,267,0,267
a1495,2024-11-14,21:22,Dine-in,267,59,1,59,317,0,317
a1495,2024-11-14,21:22,Dine-in,118,129,2,258,317,0,317
a1496,2024-11-14,21:29,Delivery,128,119,2,238,238,0,238
a1497,2024-11-14,21:41,Dine-in,135,159,1,159,159,0,159
a1498,2024-11-14,21:47,Dine-in,158,219,1,219,219,0,219
a1499,2024-11-14,21:58,Dine-in,241,49,3,147,294,0,294
a1499,2024-11-14,21:58,Dine-in,186,49,3,147,294,0,294
a1500,2024-11-14,22:07,Dine-in,106,99,1,99,99,0,99
a1501,2024-11-14,22:14,Takeaway,119,139,2,278,278,0,278
a1502,2024-11-14,22:26,Dine-in,140,219,1,219,219,0,219
a1503,2024-11-14,22:41,Dine-in,118,129,1,129,129,0,129
a1504,2024-11-14,22:54,Takeaway,263,49,2,98,98,0,98
a1505,2024-11-14,23:07,Dine-in,211,129,2,258,258,0,258
a1506,2024-11-15,13:00,Takeaway,107,99,3,297,297,0,297
a1507,2024-11-15,13:05,Takeaway,140,219,1,219,219,0,219
a1508,2024-11-15,13:18,Dine-in,177,49,1,49,49,0,49
a1509,2024-11-15,13:32,Delivery,172,299,1,299,299,0,299
a1510,2024-11-15,13:39,Takeaway,206,79,2,158,158,0,158
a1511,2024-11-15,13:46,Delivery,125,189,1,189,258,0,258
a1511,2024-11-15,13:46,Delivery,231,69,1,69,258,0,258
a1512,2024-11-15,14:00,Delivery,106,99,3,297,297,0,297
a1513,2024-11-15,14:10,Dine-in,133,149,2,298,298,0,298
a1514,2024-11-15,14:23,Takeaway,129,119,1,119,178,0,178
a1514,2024-11-15,14:23,Takeaway,197,59,1,59,178,0,178
a1515,2024-11-15,14:30,Dine-in,104,79,4,316,316,0,316
a1516,2024-11-15,14:35,Delivery,109,109,3,327,327,0,327
a1517,2024-11-15,14:43,Dine-in,101,69,3,207,207,0,207
a1518,2024-11-15,14:54,Takeaway,153,189,1,189,189,0,189
a1519,2024-11-15,15:04,Dine-in,183,89,3,267,267,0,267
a1520,2024-11-15,15:10,Takeaway,145,209,1,209,209,0,209
a1521,2024-11-15,15:19,Takeaway,251,19,1,19,19,0,19
a1522,2024-11-15,15:29,Delivery,290,99,1,99,158,10,168
a1522,2024-11-15,15:29,Delivery,181,59,1,59,158,10,168
a1523,2024-11-15,15:36,Takeaway,188,69,3,207,207,0,207
a1524,2024-11-15,15:51,Takeaway,133,149,2,298,298,0,298
a1525,2024-11-15,16:06,Dine-in,178,49,4,196,196,0,196
a1526,2024-11-15,16:17,Dine-in,159,229,1,229,229,0,229
a1527,2024-11-15,16:26,Takeaway,267,59,2,118,118,0,118
a1528,2024-11-15,16:33,Dine-in,176,49,3,147,206,0,206
a1528,2024-11-15,16:33,Dine-in,196,59,1,59,206,0,206
a1529,2024-11-15,16:45,Dine-in,157,199,1,199,199,0,199
a1530,2024-11-15,16:56,Dine-in,209,89,2,178,178,0,178
a1531,2024-11-15,17:08,Dine-in,120,139,1,139,139,0,139
a1532,2024-11-15,17:18,Delivery,176,49,3,147,147,10,157
a1533,2024-11-15,17:24,Dine-in,132,129,2,258,258,0,258
a1534,2024-11-15,17:36,Delivery,171,299,1,299,299,0,299
a1535,2024-11-15,17:44,Takeaway,133,149,1,149,149,0,149
a1536,2024-11-15,17:55,Delivery,211,129,2,258,258,0,258
a1537,2024-11-15,18:00,Delivery,108,109,2,218,218,0,218
a1538,2024-11-15,18:06,Delivery,110,119,1,119,119,10,129
a1539,2024-11-15,18:19,Dine-in,168,259,1,259,259,0,259
a1540,2024-11-15,18:30,Takeaway,182,79,1,79,79,0,79
a1541,2024-11-15,18:40,Dine-in,116,169,1,169,169,0,169
a1542,2024-11-15,18:47,Takeaway,271,49,1,49,49,0,49
a1543,2024-11-15,18:56,Dine-in,109,109,1,109,286,0,286
a1543,2024-11-15,18:56,Dine-in,196,59,3,177,286,0,286
a1544,2024-11-15,19:03,Delivery,159,229,1,229,229,0,229
a1545,2024-11-15,19:08,Delivery,229,149,2,298,298,0,298
a1546,2024-11-15,19:22,Takeaway,179,59,3,177,177,0,177
a1547,2024-11-15,19:27,Dine-in,255,29,2,58,58,0,58
a1548,2024-11-15,19:39,Takeaway,183,89,3,267,267,0,267
a1549,2024-11-15,19:48,Dine-in,264,49,3,147,147,0,147
a1550,2024-11-15,19:55,Takeaway,103,79,2,158,158,0,158
a1551,2024-11-15,20:01,Dine-in,111,129,1,129,129,0,129
a1552,2024-11-15,20:15,Takeaway,118,129,2,258,317,0,317
a1552,2024-11-15,20:15,Takeaway,197,59,1,59,317,0,317
a1553,2024-11-15,20:26,Dine-in,179,59,1,59,59,0,59
a1554,2024-11-15,20:36,Takeaway,199,59,4,236,236,0,236
a1555,2024-11-15,20:50,Dine-in,269,25,4,100,318,0,318
a1555,2024-11-15,20:50,Dine-in,193,109,2,218,318,0,318
a1556,2024-11-15,21:03,Takeaway,107,99,2,198,198,0,198
a1557,2024-11-15,21:14,Dine-in,107,99,1,99,99,0,99
a1558,2024-11-15,21:25,Dine-in,177,49,4,196,196,0,196
a1559,2024-11-15,21:31,Takeaway,200,59,1,59,188,0,188
a1559,2024-11-15,21:31,Takeaway,111,129,1,129,188,0,188
a1560,2024-11-15,21:44,Dine-in,253,25,4,100,100,0,100
a1561,2024-11-15,21:52,Takeaway,109,109,3,327,327,0,327
a1562,2024-11-15,22:01,Dine-in,111,129,2,258,316,0,316
a1562,2024-11-15,22:01,Dine-in,270,29,2,58,316,0,316
a1563,2024-11-15,22:07,Dine-in,149,269,1,269,344,0,344
a1563,2024-11-15,22:07,Dine-in,269,25,3,75,344,0,344
a1564,2024-11-15,22:14,Dine-in,252,25,3,75,174,0,174
a1564,2024-11-15,22:14,Dine-in,107,99,1,99,174,0,174
a1565,2024-11-15,22:21,Delivery,109,109,2,218,218,0,218
a1566,2024-11-15,22:29,Delivery,186,49,4,196,196,10,206
a1567,2024-11-15,22:36,Delivery,123,169,2,338,338,0,338
a1568,2024-11-15,22:42,Delivery,189,69,2,138,285,0,285
a1568,2024-11-15,22:42,Delivery,186,49,3,147,285,0,285
a1569,2024-11-15,22:57,Dine-in,154,189,1,189,189,0,189
a1570,2024-11-15,23:05,Takeaway,123,169,1,169,347,0,347
a1570,2024-11-15,23:05,Takeaway,185,89,2,178,347,0,347
a1571,2024-11-15,23:11,Delivery,189,69,3,207,207,0,207
a1572,2024-11-15,23:18,Delivery,106,99,2,198,287,0,287
a1572,2024-11-15,23:18,Delivery,184,89,1,89,287,0,287
a1573,2024-11-15,23:33,Takeaway,252,25,2,50,50,0,50
a1574,2024-11-15,23:47,Takeaway,132,129,2,258,337,0,337
a1574,2024-11-15,23:47,Takeaway,182,79,1,79,337,0,337
a1575,2024-11-15,23:52,Dine-in,269,25,1,25,154,0,154
a1575,2024-11-15,23:52,Dine-in,131,129,1,129,154,0,154
a1576,2024-11-15,23:57,Delivery,108,109,2,218,218,0,218
a1577,2024-11-15,00:09,Dine-in,147,249,1,249,249,0,249
a1578,2024-11-15,00:22,Dine-in,208,69,2,138,138,0,138
a1579,2024-11-15,00:33,Takeaway,162,249,1,249,249,0,249
a1580,2024-11-16,13:00,Takeaway,251,19,3,57,57,0,57
a1581,2024-11-16,13:10,Delivery,289,79,1,79,79,20,99
a1582,2024-11-16,13:19,Takeaway,251,19,1,19,157,0,157
a1582,2024-11-16,13:19,Takeaway,259,69,2,138,157,0,157
a1583,2024-11-16,13:34,Takeaway,104,79,1,79,138,0,138
a1583,2024-11-16,13:34,Takeaway,187,59,1,59,138,0,138
a1584,2024-11-16,13:39,Dine-in,118,129,1,129,278,0,278
a1584,2024-11-16,13:39,Dine-in,114,149,1,149,278,0,278
a1585,2024-11-16,13:46,Delivery,189,69,1,69,69,20,89
a1586,2024-11-16,13:55,Takeaway,285,59,3,177,177,0,177
a1587,2024-11-16,14:03,Takeaway,174,339,1,339,339,0,339
a1588,2024-11-16,14:18,Dine-in,162,249,1,249,249,0,249
a1590,2024-11-16,14:30,Delivery,218,119,2,238,238,0,238
a1591,2024-11-16,14:44,Delivery,134,159,1,159,159,10,169
a1592,2024-11-16,14:58,Delivery,246,99,2,198,198,10,208
a1593,2024-11-16,15:04,Delivery,180,59,3,177,177,10,187
a1594,2024-11-16,15:11,Delivery,190,79,2,158,158,10,168
a1595,2024-11-16,15:25,Dine-in,104,79,3,237,237,0,237
a1596,2024-11-16,15:30,Delivery,264,49,2,98,98,20,118
a1597,2024-11-16,15:35,Delivery,189,69,2,138,138,10,148
a1598,2024-11-16,15:47,Takeaway,178,49,4,196,196,0,196
a1599,2024-11-16,15:53,Dine-in,250,59,4,236,325,0,325
a1599,2024-11-16,15:53,Dine-in,184,89,1,89,325,0,325
a1600,2024-11-16,15:58,Takeaway,153,189,1,189,189,0,189
a1601,2024-11-16,16:11,Delivery,281,59,2,118,187,10,197
a1601,2024-11-16,16:11,Delivery,189,69,1,69,187,10,197
a1602,2024-11-16,16:16,Takeaway,115,159,1,159,318,0,318
a1602,2024-11-16,16:16,Takeaway,134,159,1,159,318,0,318
a1603,2024-11-16,16:25,Delivery,281,59,2,118,118,10,128
a1604,2024-11-16,16:35,Delivery,154,189,1,189,189,10,199
a1605,2024-11-16,16:40,Dine-in,142,189,1,189,189,0,189
a1606,2024-11-16,16:47,Delivery,183,89,3,267,267,0,267
a1607,2024-11-16,16:56,Takeaway,257,59,3,177,335,0,335
a1607,2024-11-16,16:56,Takeaway,102,79,2,158,335,0,335
a1608,2024-11-16,17:04,Takeaway,103,79,3,237,237,0,237
a1609,2024-11-16,17:09,Dine-in,199,59,1,59,217,0,217
a1609,2024-11-16,17:09,Dine-in,215,79,2,158,217,0,217
a1610,2024-11-16,17:16,Dine-in,209,89,3,267,267,0,267
a1611,2024-11-16,17:22,Dine-in,171,299,1,299,299,0,299
a1612,2024-11-16,17:29,Delivery,177,49,1,49,49,20,69
a1613,2024-11-16,17:42,Takeaway,290,99,3,297,297,0,297
a1614,2024-11-16,17:47,Delivery,104,79,4,316,316,0,316
a1615,2024-11-16,17:53,Takeaway,155,199,1,199,199,0,199
a1616,2024-11-16,18:07,Delivery,155,199,1,199,199,10,209
a1617,2024-11-16,18:16,Dine-in,180,59,4,236,236,0,236
a1618,2024-11-16,18:23,Takeaway,200,59,4,236,236,0,236
a1619,2024-11-16,18:37,Takeaway,109,109,1,109,109,0,109
a1620,2024-11-16,18:47,Dine-in,103,79,4,316,316,0,316
a1621,2024-11-16,18:52,Delivery,246,99,3,297,297,0,297
a1622,2024-11-16,19:05,Takeaway,118,129,1,129,267,0,267
a1622,2024-11-16,19:05,Takeaway,208,69,2,138,267,0,267
a1623,2024-11-16,19:13,Dine-in,279,59,2,118,118,0,118
a1624,2024-11-16,19:19,Delivery,273,59,1,59,59,20,79
a1625,2024-11-16,19:31,Delivery,122,159,1,159,278,0,278
a1625,2024-11-16,19:31,Delivery,117,119,1,119,278,0,278
a1626,2024-11-16,19:44,Delivery,104,79,3,237,237,0,237
a1627,2024-11-16,19:53,Delivery,128,119,2,238,238,0,238
a1628,2024-11-16,20:06,Dine-in,124,179,1,179,337,0,337
a1628,2024-11-16,20:06,Dine-in,104,79,2,158,337,0,337
a1629,2024-11-16,20:21,Delivery,131,129,2,258,258,0,258
a1630,2024-11-16,20:32,Takeaway,165,289,1,289,289,0,289
a1631,2024-11-16,20:44,Delivery,110,119,1,119,119,10,129
a1632,2024-11-16,20:51,Takeaway,128,119,1,119,119,0,119
a1633,2024-11-16,21:02,Delivery,179,59,2,118,118,10,128
a1634,2024-11-16,21:15,Takeaway,108,109,2,218,218,0,218
a1635,2024-11-16,21:27,Dine-in,102,79,2,158,158,0,158
a1636,2024-11-16,21:34,Dine-in,133,149,2,298,298,0,298
a1637,2024-11-16,21:41,Takeaway,157,199,1,199,317,0,317
a1637,2024-11-16,21:41,Takeaway,179,59,2,118,317,0,317
a1638,2024-11-16,21:52,Dine-in,135,159,1,159,257,0,257
a1638,2024-11-16,21:52,Dine-in,186,49,2,98,257,0,257
a1639,2024-11-16,22:02,Delivery,228,139,2,278,278,0,278
a1640,2024-11-16,22:15,Delivery,190,79,1,79,79,20,99
a1641,2024-11-16,22:23,Delivery,156,199,1,199,199,10,209
